0,Published,Link,Title,Snippet
44,,https://timesofindia.indiatimes.com/city/goa/pratima-police-fir-political-vendetta-to-suppress-my-liberty/articleshow/77096299.cms,Police FIR political vendetta to suppress my liberty: Pratima Coutinho,"BJP government has destroyed the credibility of the police who are acting like its political wing, Congress said on Tuesday while reacting to the chargesheet filed against Mahila Congress chief Pratima Coutinho for hurting religious sentiments."
45,,https://timesofindia.indiatimes.com/city/goa/bjp-lauds-goa-for-effective-covid-management/articleshow/77096345.cms,BJP lauds Goa for ‘effective’ Covid management,"Chief minister Pramod Sawant on Tuesday informed BJP national president Jagat Prakash Nadda that Goa is the best state in the country in terms of Covid-19 testing and recovery. Nadda, on his part, congratulated the Goa government for its effective management of the pandemic in Goa."
0,,https://timesofindia.indiatimes.com/city/goa/sc-to-hear-congs-petition-against-speaker-on-friday/articleshow/77096425.cms,SC to hear Congress’s petition against speaker on Friday,"The Supreme Court on Tuesday listed for Friday the hearing of a petition filed by Congress against the speaker of Goa assembly and ten former Congress MLAs, who joined BJP, including deputy chief minister Chandrakant Kavalekar and two ministers, for expediting the decision on the disqualification petition."
1,,https://timesofindia.indiatimes.com/city/ahmedabad/paatil-takes-charge-of-state-bjp/articleshow/77095902.cms,Chandrakant Raghunath Paatil takes charge of Gujarat BJP,"Lok Sabha member from Navsari, Chandrakant Raghunath Paatil, on Tuesday took charge as Gujarat BJP president and urged BJP workers to facilitate the reach of central and the state government schemes to people across the state."
2,,https://timesofindia.indiatimes.com/city/noida/suicide-bid-woman-blames-bjp-leader-two-accountants/articleshow/77104363.cms,"Suicide bid: Woman blames BJP leader, two accountants",
3,,https://timesofindia.indiatimes.com/city/guwahati/bjp-cong-shouldnt-criticise-govt-at-this-hour/articleshow/77103856.cms,BJP: Cong shouldn't criticise govt at this hour,Assam BJP has accused Congress of playing politics with floods and Covid-19 at a time when the state is going through a very difficult phase.
4,,https://timesofindia.indiatimes.com/city/jaipur/sho-suicide-cbi-quizzes-congress-mla-and-cms-osd/articleshow/77103816.cms,SHO suicide: CBI quizzes Congress MLA and CM’s OSD,
5,,https://timesofindia.indiatimes.com/city/bhopal/diggy-takes-dig-at-bjp-asks-rss-chief-to-take-note-of-corruption/articleshow/77097219.cms,"Digvijaya Singh takes dig at BJP, asks RSS chief to take note of ‘corruption’",Congress leader Digvijaya Singh on Tuesday appealed to RSS chief Mohan Bhagwat to take a “confidential report” from his organisation functionaries on the conduct of ministers in the BJP government and alleged that corruption is prevailing in the state.
6,,https://timesofindia.indiatimes.com/city/hyderabad/t-bjp-to-have-38-dist-units-hyd-to-have-4-party-prezs/articleshow/77095964.cms,"Telangana BJP to have 38 dist units, Hyderabad to have 4 party prezs",
7,,https://timesofindia.indiatimes.com/city/jaipur/cm-ashok-gehlots-tirade-against-his-no-2-surprises-many/articleshow/77100799.cms,CM Ashok Gehlot’s tirade against his No. 2 surprises many,
8,,https://timesofindia.indiatimes.com/city/jaipur/hc-breather-for-sachin-pilot-camp-till-friday-but-ashok-gehlot-readies-counter-strike/articleshow/77099894.cms,"HC breather for Sachin Pilot camp till Friday, but Ashok Gehlot readies counter-strike",
9,,https://timesofindia.indiatimes.com/city/noida/opposition-lashes-out-at-bjp-government-on-law-and-order/articleshow/77096470.cms,Opposition lashes out at BJP government on law and order,
10,,https://timesofindia.indiatimes.com/city/kolkata/tmc-frustrated-nervous-dilip/articleshow/77096576.cms,"TMC frustrated, nervous: Dilip",
11,,https://timesofindia.indiatimes.com/city/kolkata/free-ration-vs-regret-for-life-mamata-tells-voters-to-pick/articleshow/77096488.cms,"Free ration vs regret for life, Mamata tells voters to pick",
12,,https://timesofindia.indiatimes.com/city/lucknow/bjp-mla-accuses-party-of-corruption/articleshow/77096368.cms,BJP MLA accuses party of corruption,
13,,https://timesofindia.indiatimes.com/india/madhya-pradesh-governor-lalji-tandon-atals-man-friday-dies-at-85/articleshow/77097165.cms,"Madhya Pradesh governor Lalji Tandon, Atal’s man Friday, dies at 85",
14,,https://timesofindia.indiatimes.com/city/ahmedabad/change-of-guard-in-state-bjp-distancing-safeguard-slips/articleshow/77095892.cms,"Change of guard in state BJP, distancing safeguard slips",
15,,https://timesofindia.indiatimes.com/city/bareilly/bjp-dist-president-among-60-party-workers-booked-for-defying-social-distancing-norms/articleshow/77094770.cms,BJP dist president among 60 party workers booked for defying social distancing norms,
16,,https://timesofindia.indiatimes.com/city/nagpur/bjp-mla-accuses-wadettiwar-of-cheating-forgery-in-land-deal/articleshow/77096014.cms,"BJP MLA accuses Wadettiwar of cheating, forgery in land deal",
17,,https://timesofindia.indiatimes.com/city/patna/bjp-mlc-dies-of-covid-19/articleshow/77094893.cms,Bihar BJP MLC Sunil Kumar Singh dies of Covid-19,"A 69-year-old BJP MLC, Sunil Kumar Singh, became the state’s first legislator to die of Covid-19 infection on Tuesday evening. He was undergoing treatment at AIIMS-Patna where he was admitted after testing positive for the virus on July 13."
18,,https://timesofindia.indiatimes.com/city/ranchi/bjp-flays-govt-over-babulals-quarantine-tag/articleshow/77095430.cms,BJP flays govt over Babulal’s quarantine tag,
19,,https://timesofindia.indiatimes.com/india/congress-losing-leaders-will-become-party-of-tweets-bjp/articleshow/77094829.cms,"Congress losing leaders, will become party of tweets: BJP","In a swipe at Rahul Gandhi over his regular tweets attacking the central government, the BJP said on Tuesday that the Congress will become a ""party of tweets"" as it is doing no work among people and ""losing"" one leader after another."
20,,https://timesofindia.indiatimes.com/india/centre-plotting-to-destabilise-govts-of-opposition-ruled-states-bjp-most-destructive-party-mamata/articleshow/77089489.cms,"Centre plotting to topple my govt, says Mamata; BJP says 'allegation baseless'","Mamata Banerjee on Tuesday accused the Centre of ""hatching conspiracies"" to pull down the governments in opposition-ruled states by employing federal agencies and money power. The BJP hit back at her, dismissing her allegation as ""baseless"" and asserting she will be ousted from power ""democratically"" after the assembly elections due next year."
21,,https://timesofindia.indiatimes.com/sports/off-the-field/leading-soccer-player-mehtab-hussain-joins-bjp-in-west-bengal/articleshow/77092536.cms,Leading soccer player Mehtab Hussain joins BJP in West Bengal,Famous footballer Mehtab Hussain on Tuesday joined BJP in West Bengal and expressed his desire to serve the country.
22,,https://timesofindia.indiatimes.com/india/congress-betrayed-obcs-involves-in-political-hypocrisy-alleges-minister-narottam-mishra/articleshow/77091881.cms,"Congress betrayed OBCs, involves in political hypocrisy, alleges minister Narottam Mishra",
23,,https://timesofindia.indiatimes.com/india/digvijaya-singh-asks-rss-chief-mohan-bhagwat-to-seek-confidential-report-on-mp-ministers/articleshow/77091120.cms,Digvijaya Singh asks RSS chief Mohan Bhagwat to seek confidential report on MP ministers,
24,,https://timesofindia.indiatimes.com/india/bjp-appoints-new-chief-whips-in-rs-ls/articleshow/77090422.cms,"BJP appoints new chief whips in RS, LS","Former Union Minister Shiv Pratap Shukla and BJP MP Rakesh Singh have been appointed the party's chief whips in Rajya Sabha and Lok Sabha, respectively, sources said on Tuesday."
25,,https://timesofindia.indiatimes.com/city/hyderabad/telangana-bjp-chief-seeks-white-paper-on-funds-revived-for-covid-19/articleshow/77089624.cms,Telangana BJP chief seeks white paper on funds received for Covid- 19,Telangana BJP state chief Bandi Sanjay Kumar on Tuesday shot off letter to the chief minister KCR asking him to release a white paper on the funds received by the state government from various sources including the Union government.
26,,https://timesofindia.indiatimes.com/city/chennai/bjp-leader-to-tncc-chief-are-you-ready-to-buy-our-party-headquarters-in-chennai-for-rs-30-crore/articleshow/77089799.cms,BJP leader to TNCC chief: Are you ready to buy our party headquarters in Chennai for Rs 30 crore?,
27,,https://timesofindia.indiatimes.com/india/mamata-has-addressed-her-farewell-rally-tmc-govt-will-be-ousted-democratically-bjp/articleshow/77089586.cms,"Mamata has addressed her 'farewell rally', TMC govt will be ousted democratically: BJP","Mocking West Bengal chief minister Mamata Banerjee's Martyrs' Day event as her ""farewell rally"", the BJP on Tuesday rejected as ""baseless"" her allegation that the Centre was plotting to topple her government and said it will get ousted ""democratically""."
28,,https://timesofindia.indiatimes.com/india/congress-losing-leaders-will-become-party-of-tweets-bjp/articleshow/77081775.cms,"Congress losing leaders, will become party of tweets: BJP","In a swipe at Rahul Gandhi over his regular tweets attacking Centre, Union minister Prakash Javadekar said on Tuesday that the Congress will become a ""party of tweets"" as it is doing no work and ""losing"" one leader after another. Javadekar said the anti-CAA Shaheen Bagh protests, Delhi riots, losing power in MP and and ""incitement"" of migrants were the Congress' ""achievements""."
29,,https://timesofindia.indiatimes.com/city/nagpur/mundhe-urges-govt-to-suspend-nmc-general-bodys-5-decisions/articleshow/77074253.cms,Mundhe urges government to suspend NMC general body’s 5 decisions,
30,,https://timesofindia.indiatimes.com/india/prakash-javadekar-slams-rahul-gandhi-for-criticising-centre-amid-covid-19-pandemic/articleshow/77081502.cms,Prakash Javadekar slams Rahul Gandhi for criticising Centre amid Covid-19 pandemic,
31,,https://timesofindia.indiatimes.com/city/surat/two-arrested-for-firing-at-bjp-councillor/articleshow/77074231.cms,Two arrested for firing at BJP councillor,
32,,https://timesofindia.indiatimes.com/city/lucknow/delay-in-new-bjp-executive-worries-cadre/articleshow/77075201.cms,Delay in new BJP executive worries cadre,
33,,https://timesofindia.indiatimes.com/india/lalji-tandon-a-bjp-veteran-who-dominated-uttar-pradesh-political-landscape/articleshow/77079177.cms,Lalji Tandon: A BJP veteran who dominated Uttar Pradesh political landscape,"A seasoned politician, Madhya Pradesh Governor Lalji Tandon had a dominating presence in Uttar Pradesh where he served as cabinet minister and was elected to the assembly and council multiple times."
34,,https://timesofindia.indiatimes.com/city/ahmedabad/c-r-paatil-to-lead-state-bjp-into-2022/articleshow/77074094.cms,C R Paatil to lead Gujarat BJP into 2022,
35,,https://timesofindia.indiatimes.com/city/chennai/people-will-give-a-fitting-reply-to-parties-propagating-fake-secularism-in-tamil-nadu-bjp-leader-says/articleshow/77079389.cms,"People will give a fitting reply to parties propagating fake secularism in Tamil Nadu, BJP leader says",
36,,https://timesofindia.indiatimes.com/city/hyderabad/bjps-kanna-lakshminarayana-is-n-chandrababu-naidus-covert-ysrc-mp-v-vijayasai-reddy/articleshow/77078889.cms,BJP's Kanna Lakshminarayana is N Chandrababu Naidu's covert: YSRC MP V Vijayasai Reddy,The ongoing verbal duel between YSRC MP V Vijayasai Reddy and BJP AP president Kanna Lakshminarayana intensified with the MP accusing the latter as TDP chief N Chandrababu Naidu's covert.
37,,https://timesofindia.indiatimes.com/city/ahmedabad/gcci-election-allegations-are-flying-thick-and-fast/articleshow/77074773.cms,GCCI election: Allegations are flying thick and fast,
38,,https://timesofindia.indiatimes.com/city/bengaluru/karnataka-13000-land-violation-cases-to-be-withdrawn-opposition-smells-scam/articleshow/77078504.cms,"Karnataka: 13,000 land violation cases to be withdrawn; opposition smells scam",
39,,https://timesofindia.indiatimes.com/city/jaipur/sachin-pilot-offered-me-money-to-join-bjp-cong-mla-malinga/articleshow/77075026.cms,Sachin Pilot offered me money to join BJP: Congress MLA Giriraj Singh Malinga,"In a first direct allegation of horse-trading against Sachin Pilot, Congress legislator Giriraj Singh Malinga claimed the former deputy chief minister offered him money to change loyalties."
40,,https://timesofindia.indiatimes.com/city/jaipur/acb-sends-notices-to-suspended-cong-mlas/articleshow/77074998.cms,Rajasthan: Anti-corruption bureau sends notices to suspended Congress MLAs,The anti-corruption bureau has sent notices to MLA Bhanwarlal Sharma and former tourism minister Vishwendra Singh following the FIR lodged by Congress chief whip Mahesh Joshi claiming that the accused were in cahoots with others to topple the state government.
41,,https://timesofindia.indiatimes.com/city/jaipur/nikamma-nakara-conspired-againsthis-own-govt-gehlot-rips-into-pilot/articleshow/77074978.cms,"‘Nikamma, nakara’, conspired against his own govt: Ashok Gehlot rips into Sachin Pilot",Launching into his former deputy for the second time in three days – this time minus the offer of a conciliatory “hug” – Rajasthan CM Ashok Gehlot on Monday called Sachin Pilot a “nikamma-nakara (worthless and idle)” who would go down in Congress history as the first PCC president to be allegedly involved in toppling his own government in collusion with the opposition.
42,,https://timesofindia.indiatimes.com/city/kolkata/bengal-bjp-to-observe-black-day-today-dilip/articleshow/77075189.cms,Bengal BJP to observe ‘black day’ today: Dilip,
43,,https://timesofindia.indiatimes.com/city/kolkata/teen-boy-found-dead-hours-after-chopra-girls-death/articleshow/77075152.cms,Teen boy found dead hours after Chopra girl’s death,
44,,https://timesofindia.indiatimes.com/india/house-panel-head-a-bjp-member-asks-party-mps-to-oppose-obc-quota-move/articleshow/77075985.cms,"House panel head, a BJP member, asks party MPs to oppose OBC quota move",
45,,https://timesofindia.indiatimes.com/city/aurangabad/mim-bjp-in-beed-demand-waiver-off-electricity-bills/articleshow/77072889.cms,"MIM, BJP in Beed demand waiver off electricity bills",
0,,https://timesofindia.indiatimes.com/city/goa/sc-notice-to-speaker-2-mins-on-mgp-plea/articleshow/77075144.cms,"SC notice to speaker, 2 mins on MGP plea",
1,,https://timesofindia.indiatimes.com/india/nadda-may-name-new-faces-to-bjp-parliamentary-board-this-week/articleshow/77075784.cms,Nadda may name new faces to BJP parliamentary board this week,
2,,https://timesofindia.indiatimes.com/india/congress-mlas-meeting-with-mp-minister-creates-flutter/articleshow/77075766.cms,Congress MLA’s meeting with MP minister creates flutter,
3,,https://timesofindia.indiatimes.com/india/pilot-offered-me-cash-twice-to-join-bjp-says-cong-mla/articleshow/77075690.cms,"Pilot offered me cash twice to join BJP, says Cong MLA",
4,,https://timesofindia.indiatimes.com/india/shekhawat-questions-authenticity-of-tapes-as-rajasthan-cops-seek-voice-sample/articleshow/77075652.cms,Shekhawat questions authenticity of tapes as Rajasthan cops seek voice sample,
5,,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-acb-asks-two-rebel-congress-mlas-to-appear-before-it-in-three-days/articleshow/77073128.cms,Rajasthan ACB asks two rebel Congress MLAs to appear before it in three days,"The Rajasthan Anti-Corruption Bureau on Monday issued notices to dissident Congress MLAs Bhanwarlal Sharma and Vishvendra Singh, asking them to appear before it within three days for investigation into an alleged plot to topple the state government."
6,,https://timesofindia.indiatimes.com/india/will-not-join-bjp-our-fight-to-save-congress-by-effecting-leadership-change-in-govt-sachin-pilot-camp-mla/articleshow/77072949.cms,"Will not join BJP, our fight to save Congress by effecting leadership change in govt: Sachin Pilot camp MLA",
7,,https://timesofindia.indiatimes.com/india/vasundhara-raje-factor-may-work-amid-political-turmoil-feel-rajasthan-bjp-leaders/articleshow/77071356.cms,"Vasundhara Raje factor may work amid political turmoil, feel Rajasthan BJP leaders",Senior leaders of Rajasthan Bharatiya Janata Party believe that involvement of former chief minister Vasundhara Raje could boost the party's chances of forming a government if Gehlot government collapses due to infighting and divisions.
8,,https://timesofindia.indiatimes.com/city/chandigarh/haryana-bjp-chief-om-prakash-dhankar-reiterates-baroda-bypoll-win/articleshow/77071029.cms,Haryana BJP chief Om Prakash Dhankar reiterates Baroda bypoll win,Newly-appointed Haryana BJP chief Om Parkash Dhankar on Monday assured an early appointment of district presidents across the state. Dhankar also reiterated that BJP shall win the Baroda bye-election.
9,,https://timesofindia.indiatimes.com/india/pawars-ayodhya-temple-remark-is-against-lord-ram-uma-bharti/articleshow/77069203.cms,Pawar's Ayodhya temple remark is against Lord Ram: Uma Bharti,
10,,https://timesofindia.indiatimes.com/india/pilot-rejects-congress-mlas-allegation-says-it-is-an-attempt-to-stifle-legitimate-concerns-raised-by-him/articleshow/77067983.cms,"Pilot says Congress MLA's allegation 'concocted, vexatious'; claims narrative being redirected to avoid main issue","Congress leader Sachin Pilot on Monday dismissed as ""baseless and vexatious"" the allegations by a party MLA from Rajasthan that the former deputy chief minister had offered him money to join the BJP, and asserted that it was an attempt to stifle the ""legitimate concerns"" that he has raised against the party leadership in the state."
11,,https://timesofindia.indiatimes.com/india/rajasthan-bjp-seeks-action-on-complaint-against-congress-leaders/articleshow/77069210.cms,Rajasthan crisis: BJP seeks action on complaint against Congress leaders,
12,,https://timesofindia.indiatimes.com/india/rajasthan-sog-serves-notice-on-union-minister-gajendra-shekhawat/articleshow/77068796.cms,Rajasthan SOG serves notice to Union minister Gajendra Shekhawat,"Probing into an alleged plot to topple the state government, the Special Operations Group of the Rajasthan Police has served a notice on Union minister Gajendra Singh Shekhawat under a CrPC section which requires him to appear before the investigation officer when called."
13,,https://timesofindia.indiatimes.com/city/delhi/delhi-government-must-pay-compensation-to-families-of-people-who-died-in-rain-related-incidents-bjp/articleshow/77067597.cms,Delhi govt must pay compensation to families of people who died in rain-related incidents: BJP,"The first heavy monsoon rainfall in Delhi claimed four lives on Sunday, including that of a 56-year-old man from Uttarakhand who drowned after his mini-truck got stuck under a waterlogged Minto Bridge in central Delhi."
14,,https://timesofindia.indiatimes.com/city/ahmedabad/bjp-appoints-cr-patil-its-gujarat-unit-president/articleshow/77066537.cms,Modi’s trusted aide CR Patil appointed new Gujarat BJP chief,"The BJP on Monday appointed C R Patil and Jamyang Tsering Namgyal, both Lok Sabha MPs, as presidents of its Gujarat and Ladakh units respectively."
15,,https://timesofindia.indiatimes.com/india/babri-mosque-demolition-case-advani-to-depose-on-july-24-mm-joshi-on-july-23/articleshow/77066372.cms,Babri mosque demolition case: Advani to depose on July 24; MM Joshi on July 23,
16,,https://timesofindia.indiatimes.com/india/congress-mla-in-rajasthan-alleges-sachin-pilot-offered-him-money-to-join-bjp/articleshow/77065990.cms,Congress MLA in Rajasthan alleges Sachin Pilot offered him money to join BJP,"Congress MLA from Rajasthan Giriraj Singh Malinga alleged on Monday that rebel party leader Sachin Pilot had offered him money to join the BJP. He said talks were held at Pilot's residence and subsequently, he had alerted chief minister Ashok Gehlot about the conspiracy to topple the Congress government in Rajasthan."
17,,https://timesofindia.indiatimes.com/india/bjp-general-secretary-kailash-vijayvargiya-terms-august-5-as-historic-day-for-ram-temple-jammu-and-kashmir/articleshow/77064834.cms,"BJP General Secretary Kailash Vijayvargiya terms August 5 as historic day for Ram Temple, Jammu and Kashmir",
18,,https://timesofindia.indiatimes.com/city/delhi/death-under-minto-bridge-aap-and-bjp-differ-over-root-cause/articleshow/77056685.cms,Death under Minto Bridge: AAP and BJP differ over root cause,
19,,https://timesofindia.indiatimes.com/india/were-in-haryana-as-rajasthan-cops-hounding-us-pilot-camp/articleshow/77057377.cms,We’re in Haryana as Rajasthan cops hounding us: Pilot camp,"The Sachin Pilot camp has countered Congress’s criticism that the rebel MLAs have sought shelter in Haryana where BJP is in office, saying CM Ashok Gehlot has held party MLAs in a resort and should allow them to go to their homes. Sources close to Pilot said MLAs opposed to Gehlot were being “hounded” by Rajasthan police and they were in no position to return to Jaipur."
20,,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-civic-body-goes-broke-no-development-work-on-discussion-agenda/articleshow/77059332.cms,Chandigarh civic body goes broke: No development work on discussion agenda,"The municipal corporation's finance and contract committee (F&CC), which will meet on July 27, and the general house, which will video conference on July 31, are yet to finalise the agenda"
21,,https://timesofindia.indiatimes.com/city/jaipur/rajasthan-politics-congress-using-state-agencies-to-drag-bjp-leaders-into-their-internal-fight-says-satish-poonia/articleshow/77058334.cms,Rajasthan BJP chief Satish Poonia's exclusive interview with TOI,
22,,https://timesofindia.indiatimes.com/city/chennai/veerappans-daughter-takes-charge-of-bjp-youth-wing-vows-to-remove-caste-barriers/articleshow/77056246.cms,"Veerappan’s daughter takes charge of Tamil Nadu's BJP youth wing, vows to remove caste barriers","After being appointed as vice-president of Tamil Nadu BJP’s youth wing, forest brigand Veerappan’s daughter Vidhya has vowed to fight caste discrimination. Hailing from the dominant vanniyar community in northern Tamil Nadu, the 29-year-old law graduate is keen to break the caste barriers which have dominated the state politics for decades."
23,,https://timesofindia.indiatimes.com/city/jaipur/bjp-fears-gehlot-govt-seeking-trust-vote-congress/articleshow/77058404.cms,BJP fears Gehlot govt seeking trust vote: Congress,"The Congress on Sunday claimed the BJP has “conceded” that the Ashok Gehlot government has majority in the state assembly and the opposition was now “scared” of the ruling party seeking a trust vote. The party claimed it has 109 MLAs in support, even after former chief minister Sachin Pilot parted ways with it."
24,,https://timesofindia.indiatimes.com/city/chandigarh/bjp-opts-for-om-prakash-dhankar-a-jat-to-head-haryana-unit/articleshow/77057674.cms,"BJP opts for Om Prakash Dhankar, a Jat, to head Haryana unit","Former Haryana minister Om Prakash Dhankar was on Sunday appointed the president of the state’s BJP unit. After months of wrangling for the post, BJP president J P Nadda chose former minister 58-year-old Dhankar to head the party’s Haryana unit. He has replaced Subhash Barala, who completed his term eight months ago."
25,,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-bjp-mla-seeks-lokayukt-probe-into-bkc-centre/articleshow/77057493.cms,Maharashtra: BJP MLA seeks Lokayukt probe into BKC centre,BJP MLA Amit Satam has written to the state Lokayukt seeking an inquiry into the Covid care facility at BKC alleging that MMRDA had allotted work without inviting expression of interest and tenders.
26,,https://timesofindia.indiatimes.com/city/kolkata/missing-minor-found-dead-chopra-erupts-in-violence/articleshow/77057018.cms,"Missing minor found dead, Chopra erupts in violence",
27,,https://timesofindia.indiatimes.com/politics/union-minister-shekhawat-should-resign-or-be-sacked-congress/articleshow/77057403.cms,Union minister Shekhawat should resign or be sacked: Congress,
28,,https://timesofindia.indiatimes.com/india/union-minister-shekhawat-should-resign-or-be-sacked-congress/articleshow/77057400.cms,Union minister Shekhawat should resign or be sacked: Congress,
29,,https://timesofindia.indiatimes.com/city/bhopal/more-cong-mlas-likely-to-join-bjp-says-rampal-singh/articleshow/77055884.cms,"More Cong MLAs likely to join BJP, says Rampal Singh",
30,,https://timesofindia.indiatimes.com/city/dehradun/no-event-in-bjps-kumaon-office-for-fortnight-as-2-leaders-test-covid-ve/articleshow/77055424.cms,No event in BJP’s Kumaon office for fortnight as 2 leaders test Covid +ve,
31,,https://timesofindia.indiatimes.com/india/congress-has-absolute-majority-in-rajasthan-assembly-party/articleshow/77055272.cms,Congress has absolute majority in Rajasthan assembly: Party,"The Congress has absolute majority in the Rajasthan assembly, the party asserted on Sunday, a day ahead of court hearing on its rebel MLAs' petitions challenging disqualification notices. The Congress is mulling convening a session of the assembly to checkmate rebel party MLAs, led by Sachin Pilot, in voting in favour of the government in the House or face disqualification."
32,,https://timesofindia.indiatimes.com/india/do-you-want-to-become-pm-at-45-by-joining-bjp-congress-veteran-margaret-alva-to-pilot/articleshow/77054499.cms,Do you want to become PM at 45 by joining BJP: Congress veteran Margaret Alva to Pilot,
33,,https://timesofindia.indiatimes.com/india/sanjay-jain-had-asked-me-to-meet-vasundhara-raje-says-congress-mla/articleshow/77049821.cms,"Sanjay Jain had asked me to meet Vasundhara Raje, says Congress MLA","Congress MLA Rajendra Guda on Sunday alleged that Sanjay Jain, who is among the accused in the ongoing investigation into horse-trading in Rajasthan, had asked him to meet former state chief minister Vasundhara Raje. ""Sanjay Jain (arrested by SOG, Rajasthan Police) had come to me eight months back. He had asked me to meet Vasundhara ji and others,"" Guda said."
34,,https://timesofindia.indiatimes.com/city/ludhiana/covid-19-bjps-ludhiana-unit-postpones-programs-till-july-31/articleshow/77053290.cms,Covid-19: BJP's Ludhiana unit postpones programs till July 31,"In view of the severity of the coronavirus epidemic, BJP's Ludhiana unit has postponed all the party programs till July 31, unit chief Pushpendra Singal said on Sunday."
35,,https://timesofindia.indiatimes.com/india/rajasthan-cm-gehlot-meets-congress-mlas-lodged-at-hotel-fairmont-in-jaipur/articleshow/77053267.cms,Rajasthan CM Gehlot meets Congress MLAs lodged at Hotel Fairmont in Jaipur,Rajasthan chief minister Ashok Gehlot on Sunday met the Congress MLAs at Hotel Fairmont in Jaipur where they are lodged.
36,,https://timesofindia.indiatimes.com/india/bjp-has-institutionalised-lies-rahul-gandhi/articleshow/77050983.cms,BJP has institutionalised lies: Rahul Gandhi,"Congress leader Rahul Gandhi on Sunday attacked the BJP and accused it of ""institutionalising lies"" over Covid-19 deaths, GDP figures and the Chinese aggression at the border. Hitting out at the BJP over the rise in the number of deaths due to Covid-19, he said India will pay its price when the ""illusion"" is shattered."
37,,https://timesofindia.indiatimes.com/city/delhi/kejriwal-says-not-time-to-blame-each-other-after-bjp-slams-aap-govt-over-waterlogging/articleshow/77050468.cms,Delhi: Kejriwal says not time to blame each other after BJP slams AAP govt over waterlogging,"Heavy rains caused waterlogging in parts of Delhi, including at Minto Bridge where a 56-year-old man died allegedly due to drowning after his mini-truck was submerged."
38,,https://timesofindia.indiatimes.com/city/gurgaon/o-p-dhankar-appointed-president-of-bjps-haryana-unit/articleshow/77049493.cms,Former minister O P Dhankar appointed president of BJP's Haryana unit,"O P Dhankar, who was a cabinet minister in the BJP government in Haryana, was on Sunday appointed the president of the party's state unit."
39,,https://timesofindia.indiatimes.com/city/gurgaon/ku-mulls-over-proposal-to-shift-manuscripts-to-swami-gyananands-gita-gyan-sansthanam/articleshow/77044633.cms,Haryana: Kurukshetra University may shift rare manuscripts,"Kurukshetra University (KU) working vice-chancellor (VC) Nita Khanna has constituted a committee to explore the possibility of sharing rare manuscripts from the varsity’s Jawaharlal Nehru Library (JNL) with a private institution founded by Swami Gyananand, who is associated with the Rashtriya Swayamsewak Sangh (RSS)."
40,,https://timesofindia.indiatimes.com/city/bhubaneswar/bjd-bjp-welcome-ecis-poll-feedback-move/articleshow/77043523.cms,"BJD, BJP welcome ECI’s poll feedback move",
41,,https://timesofindia.indiatimes.com/city/kochi/cms-addl-ps-a-middleman-in-shady-deals-surendran/articleshow/77043212.cms,CM’s addl PS a ‘middleman’ in shady deals: Surendran,
42,,https://timesofindia.indiatimes.com/india/bjp-has-lied-on-covid-19-gdp-and-chinese-aggression-says-rahul-gandhi/articleshow/77047821.cms,"BJP has lied on Covid-19, GDP and Chinese aggression, says Rahul Gandhi","Taking to Twitter, the Congress leader said, ""BJP has institutionalised lies. 1. Covid19 by restricting the testing and misreporting deaths. 2. GDP by using a new calculation method. 3. Chinese aggression by frightening the media. The illusion will break soon and India will pay the price."""
43,,https://timesofindia.indiatimes.com/city/gurgaon/bjp-leader-held-for-immigration-fraud/articleshow/77044066.cms,Haryana: BJP leader Makhan Singh Lobana held for immigration fraud,Police arrested Bharatiya Janata Party (BJP) leader Makhan Singh Lobana in connection with a case of immigration fraud registered at Naggal police station late on Friday night.Makhan was produced in Ambala court on Saturday and was remanded in four-day police custody.
44,,https://timesofindia.indiatimes.com/city/udaipur/pilot-stifling-sog-probe-with-bjp-support-in-hry-dotasra/articleshow/77045867.cms,Sachin Pilot stifling SOG probe with BJP support in Haryana: Govind Singh Dotasra,
45,,https://timesofindia.indiatimes.com/city/jodhpur/pilot-stifling-sog-probe-with-bjp-support-in-hry-dotasra/articleshow/77045866.cms,Sachin Pilot stifling SOG probe with BJP support in Haryana: Govind Singh Dotasra,
0,,https://timesofindia.indiatimes.com/city/jaipur/pilot-stifling-sog-probe-with-bjp-support-in-hry-dotasra/articleshow/77044835.cms,Sachin Pilot stifling SOG probe with BJP support in Haryana: Govind Singh Dotasra,
1,,https://timesofindia.indiatimes.com/city/kolkata/clashes-erupt-over-bjp-rally-6-injured/articleshow/77044858.cms,"Clashes erupt over BJP rally, 6 injured",
2,,https://timesofindia.indiatimes.com/city/kolkata/rumour-mills-agog-over-mukuls-political-future/articleshow/77044831.cms,Rumour mills agog over Mukul’s political future,
3,,https://timesofindia.indiatimes.com/city/ranchi/mahagathbandhan-smells-conspiracy-as-state-bjp-leaders-meet-party-brass-in-delhi/articleshow/77043984.cms,Mahagathbandhan smells ‘conspiracy’ as state BJP leaders meet party brass in Delhi,
4,,https://timesofindia.indiatimes.com/city/bhopal/bjp-resorting-to-auction-based-politics-says-nath/articleshow/77043763.cms,"BJP resorting to auction-based politics, says Nath",
5,,https://timesofindia.indiatimes.com/india/global-investors-have-pledged-over-20bn-in-last-3-months-bjp/articleshow/77045154.cms,Global investors have pledged over $20bn in last 3 months: BJP,
