0,Published,Link,Title,Snippet
11,"India News | Written by Ratnadip Choudhury | Saturday June 20, 2020",https://www.ndtv.com/india-news/we-came-prepared-congress-gaurav-gogoi-over-bjps-quarantine-jab-2249546,"""We Came Prepared"": Congress' Gaurav Gogoi Over BJP's Quarantine Jab",Congress' Gaurav Gogoi hits back at BJP leader Ram Madhav after being mocked for landing in hotel quarantine after travelling to Manipur during coronavirus lockdown
12,"India News | Reported by Anurag Dwary, Edited by Vaibhav Tiwari | Saturday June 20, 2020",https://www.ndtv.com/india-news/madhya-pradesh-mla-tests-covid-ve-hours-after-rajya-sabha-polls-voting-2249519,Madhya Pradesh MLA Tests COVID +ve Hours After Rajya Sabha Polls Voting,"A senior BJP MLA tested coronavirus positive hours after he voted for the Rajya Sabha elections at the Madhya Pradesh Assembly on Friday, triggering panic among other legislators who had exercised their right in the same premises"
13,"India News | Press Trust of India | Saturday June 20, 2020",https://www.ndtv.com/india-news/rajya-sabha-polls-bjp-now-more-than-twice-as-large-as-congress-in-rajya-sabha-numbers-here-2249501,BJP Now More Than Twice As Large As Congress In Rajya Sabha. Numbers Here,"With the result of the latest round of biennial elections to the Rajya Sabha being declared last evening, the BJP-led NDA has further widened its gap with the Opposition in the Upper House of Parliament, with the BJP now having 86 seats, while rival Congress is down to 41."
14,"India News | ANI | Saturday June 20, 2020",https://www.ndtv.com/india-news/ajay-maken-gaurav-gogoi-quarantined-in-manipur-says-bjps-ram-madhav-2249331,"Ajay Maken, Gaurav Gogoi Quarantined In Manipur, Says BJP's Ram Madhav",BJP leader Ram Madhav on Friday said that Congress leaders Ajay Maken and Gaurav Gogoi have been promptly quarantined by the Manipur health authorities.
0,"India News | Written by Ratnadip Choudhury | Saturday June 20, 2020",https://www.ndtv.com/india-news/as-bjp-wins-lone-manipur-rajya-sabha-seat-congress-alleges-violation-2249273,"As BJP Wins Manipur Rajya Sabha Seat, Congress Launches Attack","As the BJP won eight of the 19 Rajya Sabha seats in the biennial elections held in eight states on Friday, the victory in Manipur was probably the most significant. BJP candidate Leisemba Sanajaoba - Manipur's royal scion- won the election to the lone Rajya Sabha seat, defeating Congress nominee T. Mangibabu in a high-voltage political drama trigge..."
1,"India News | Written by Anurag Dwary | Saturday June 20, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-bjp-congress-take-madhya-pradesh-seats-2-1-2249229,BJP-Congress Take Madhya Pradesh Rajya Sabha Seats 2-1,"Veteran Congress leader Digvijaya Singh will be returning to Rajya Sabha for the second consecutive term along with BJP leaders Jyotiraditya Scindia and Sumer Singh Solanki from Madhya Pradesh. Digvijaya Singh got 57 votes, Jyotiraditya Scindia got 56 votes and Sumer Singh Solanki secured 55 votes. Congress candidate Phool Singh Baraiya got 36 vote..."
2,"India News | Press Trust of India | Saturday June 20, 2020",https://www.ndtv.com/india-news/jharkhand-rajya-sabha-election-result-shibu-soren-bjps-deepak-prakash-win-in-jharkhand-2249226,"Shibu Soren, BJP's Deepak Prakash Win Rajya Sabha Polls In Jharkhand",Former Jharkhand chief minister Shibu Soren and BJP state unit president Deepak Prakash won the elections on two Rajya seats from the state on Friday.
3,"Karnataka News | Press Trust of India | Friday June 19, 2020",https://www.ndtv.com/karnataka-news/hd-kumaraswamy-asks-karnataka-government-about-compete-with-china-policy-2249131,"HD Kumaraswamy Asks Karnataka Government About ""Compete With China"" Policy","Amid calls for boycott of Chinese products in the backdrop of Indo-China border face-off, former Karnataka chief minister HD Kumaraswamy sought to know from the BJP government in Karnataka the status of the ""Compete with China"" policy brought during the previous JDS-Congress rule."
4,"India News | Edited by Aman Dwivedi | Friday June 19, 2020",https://www.ndtv.com/india-news/bengal-bjp-workers-protest-against-china-president-xi-jinping-call-him-kim-jong-un-2249124,"Bengal BJP Slams ""Chinese PM Kim Jong Un"" In Protest Against Ladakh Clash",Anti-China protests took a completely new twist in a town in Bengal where local BJP workers burnt an effigy of Chinese president Xi Jinping but called him Kim Jong Un of North Korea. The video has been widely shared by amused social media users.
5,"India News | Press Trust of India | Friday June 19, 2020",https://www.ndtv.com/india-news/priyanka-gandhi-up-government-in-cover-up-mode-in-teachers-recruitment-case-2249101,UP Government In ''Cover-Up Mode'' In Teachers' Hiring Case: Priyanka Gandhi,"Congress leader Priyanka Gandhi Vadra on Friday attacked the BJP government in Uttar Pradesh over the teachers recruitment case, alleging that it is in ""cover-up mode"", as names of people associated with the ruling dispensation have come to the fore."
6,"India News | Reported by Harsha Kumari Singh, Anurag Dwary, Edited by Divyanshu Dutta Roy | Saturday June 20, 2020",https://www.ndtv.com/india-news/congress-wins-two-seats-in-rajasthan-in-rajya-sabha-polls-bjp-one-2249099,"Rajya Sabha Elections Settle At 8-4 For BJP, Congress: 10 Points","Eight of the 19 Rajya Sabha seats up for vote in the biennial election held in eight states on Friday went to the BJP while the Congress won four. The BJP scooped up three seats in Gujarat, two in Madhya Pradesh and one in Rajasthan, Jharkhand and Manipur each. The Congress, meanwhile, took home two seats in Rajasthan and one in Madhya Pradesh and ..."
7,"India News | ANI | Friday June 19, 2020",https://www.ndtv.com/india-news/rajya-sabha-election-bjp-mla-arrives-in-ambulance-to-cast-vote-in-gujarat-2248964,Gujarat BJP MLA Arrives In Ambulance To Cast Vote For Rajya Sabha Election,"Bharatiya Janata Party MLA from Matar assembly constituency, Kesarisinh Jesangbhai Solanki arrived in an ambulance to cast his vote in Rajya Sabha elections on Friday."
8,"India News | Written by Saurabh Gupta | Friday June 19, 2020",https://www.ndtv.com/india-news/coronavirus-mumbai-civic-body-bmc-clarifies-on-reconciling-covid-19-deaths-data-2248763,Mumbai Civic Body Clarifies On Reconciling COVID-19 Deaths Data,"The civic body in Mumbai city, the Brihanmumbai Municipal Corporation or BMC, has replied to charges made by the opposition BJP over delay in reconciling data and recording 862 deaths as COVId-19 deaths."
9,"India News | Edited by Anindita Sanyal | Friday June 19, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-2020-high-stakes-battle-in-rajya-sabha-today-for-seats-from-10-states-2248670,"Battle For Rajya Sabha Seats Today After Allegations, Resort Politics: 10 Points","Leaders are voting for elections to 24 Rajya Sabha seats, most of them put on hold since March by the coronavirus pandemic. The build-up to the elections, in which seats from 10 states are at stake, was marked by a resurgence of resort politics, resignations, switching sides and allegations of bribery. In two states, Gujarat and Rajasthan, the Cong..."
10,"India News | Press Trust of India | Friday June 19, 2020",https://www.ndtv.com/india-news/jyotiraditya-scindia-digvijaya-singh-set-to-enter-rajya-sabha-from-madhya-pradesh-2248647,"Jyotiraditya Scindia, Digvijaya Singh Set To Enter Rajya Sabha From Madhya Pradesh","BJP candidates Jyotiraditya Scindia and Sumer Singh Solanki, and senior Congress leader Digvijaya Singh are all set to sail through to the three Rajya Sabha seats in Madhya Pradesh even before elections are held today."
11,"India News | Press Trust of India | Friday June 19, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-4-candidates-to-contest-3-seats-from-rajasthan-2248639,Rajya Sabha Elections: 4 Candidates To Contest 3 Seats From Rajasthan,"The stage is set in Rajasthan for Rajya Sabha elections on three seats on Friday, with the Congress and opposition BJP keeping their legislators in different hotels after accusing each other of poaching MLAs."
12,"India News | Written by Ratnadip Choudhary | Friday June 19, 2020",https://www.ndtv.com/india-news/for-conrad-sangmas-anti-congress-party-manipur-alliance-hard-to-explain-2248636,"For Conrad Sangma's Anti-Congress Party, Manipur Alliance Hard To Explain",The political crisis in Manipur has seen the Manipur unit of Conrad Sangma's National Peoples' Party's form an alliance with arch-rival Congress. The Congress-led Secular Progressive Front was formed on Thursday - a day after nine MLAs supporting the Biren Singh government turned rebel.
13,"India News | Press Trust of India | Thursday June 18, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-2020-with-4-seats-5-candidates-gujarat-to-see-close-contest-2248541,"Rajya Sabha Elections 2020: With 4 Seats, 5 Candidates, Gujarat To See Close Contest",Elections for the four Rajya Sabha seats in Gujarat on Friday are likely to go down to the wire as both the ruling BJP and the opposition Congress do not have absolute numbers in the assembly to get all their candidates win on their own.
14,"India News | Reported by Ratnadip Choudhury, Edited by Anindita Sanyal | Thursday June 18, 2020",https://www.ndtv.com/india-news/congress-moves-no-confidence-motion-against-bjp-led-government-in-manipur-2248475,Congress Moves No-Confidence Motion Against BJP-Led Government In Manipur,"The Congress has moved a no-confidence motion against the Biren Singh-led government Manipur a day after nine legislators withdrew support from the government. If the government fails to survive, the BJP will lose the northeastern state where it formed a government in 2017 despite the Congress emerging as the largest single party in the election."
0,"India News | Reported by Saurabh Shukla, Edited by Divyanshu Dutta Roy | Thursday June 18, 2020",https://www.ndtv.com/india-news/ladakh-mp-jamyang-tsering-namgyal-calls-for-one-time-solution-with-china-time-to-take-aksai-chin-back-2248453,"""PM Modi Used Same Line Before Surgical Strikes"": Ladakh MP Warns China","The time has come to send a strong message to China and India should take back the Aksai Chin region occupied by Chinese forces since the 1962 war, BJP leader Jamyang Tsering Namgyal, the parliamentarian from Ladakh told NDTV on Thursday."
1,"Karnataka News | Written by Maya Sharma | Thursday June 18, 2020",https://www.ndtv.com/karnataka-news/karnataka-bjp-rewards-former-rebel-mlas-with-legislative-council-tickets-2248375,Karnataka BJP Rewards Former Rebel MLAs With Legislative Council Tickets,Legislators who helped the BJP topple Karnataka's Congress-Janata Dal Secular (JDS) coalition government last year have been rewarded by the party while picking candidates for the elections to seven seats of the state legislative council due on June 29.
2,"India News | ANI | Thursday June 18, 2020",https://www.ndtv.com/india-news/bjps-ram-madhav-says-india-must-reduce-imports-specifically-from-china-2248319,"India Must Reduce Imports, Specifically From China: BJP's Ram Madhav",BJP leader Ram Madhav on Thursday asserted that India should reduce imports from other countries but specifically from China.
3,"India News | ANI | Thursday June 18, 2020",https://www.ndtv.com/india-news/bjps-manipur-in-chargeprahlad-singh-patel-says-no-action-yet-against-mlas-who-quit-assembly-2248298,No Action Yet Against MLAs Who Quit Assembly: BJP's Manipur In-Charge,BJP Manipur-incharge Prahlad Singh Patel on Thursday said that neither the party nor the legislative assembly has taken action on the resignation of the three BJP MLAs from Manipur as of now.
4,"India News | Edited by Arun Nair | Thursday June 18, 2020",https://www.ndtv.com/india-news/india-china-ladakh-face-off-bjp-cancels-events-for-2-days-to-honour-supreme-sacrifice-of-soldiers-2248179,"BJP Cancels Events For 2 Days To Honour ""Supreme Sacrifice"" Of Soldiers","BJP national president Jagat Prakash Nadda today tweeted to say that his party has decided to cancel all its political programmes including virtual rallies for next two days to honour the ""supreme sacrifice"" of the 20 soldiers who laid down their lives for India in a violent face-off with the Chinese army in Ladakh. ""The nation is indebted to them,..."
5,"India News | Press Trust of India | Thursday June 18, 2020",https://www.ndtv.com/india-news/bjp-leader-sonali-phogat-arrested-for-hitting-official-with-slipper-gets-bail-2248032,"BJP Leader Sonali Phogat Arrested For Hitting Official With Slipper, Gets Bail","BJP leader and TikTok star Sonali Phogat, who had thrashed a government official after accusing him of having made indecent remarks against her, was on Wednesday arrested and later granted bail by a court in Hisar."
6,"India News | Reported by Ratnadip Choudhury, Edited by Anindita Sanyal | Thursday June 18, 2020",https://www.ndtv.com/india-news/manipurs-bjp-led-government-in-trouble-as-9-legislators-rebel-2248015,Manipur's BJP-Led Government In Trouble As 9 Legislators Rebel,"At least nine legislators have decided to withdraw support from the BJP-led Biren Singh government in Manipur, which would rob it of majority in the state assembly, sources in the state Congress said. This will also lead to major trouble for the BJP ahead of the Rajya Sabha election in the state, which will be held on June 19."
7,"India News | Written by Anurag Dwary, Edited by Chandrashekar Srinivasan | Thursday June 18, 2020",https://www.ndtv.com/india-news/rajya-sabha-election-coronavirus-lockdown-madhya-pradesh-congress-bjp-set-for-rajya-sabha-polls-amid-lockdown-2248008,"In Madhya Pradesh, Congress, BJP Set For Rajya Sabha Polls Amid Lockdown",The Congress and the BJP are all set for elections to three Rajya Sabha seats to be held in Madhya Pradesh on June 19
8,"India News | Press Trust of India | Wednesday June 17, 2020",https://www.ndtv.com/india-news/babri-masjid-case-uma-bharti-on-list-of-accused-asked-to-appear-in-court-on-thursday-2248000,Babri Masjid Case: Uma Bharti On List Of Accused Asked To Appear In Court On Thursday,BJP leader Uma Bharti is among the accused asked to appear in person Thursday before a special court hearing the Babri Masjid demolition case.
9,"Delhi News | Press Trust of India | Wednesday June 17, 2020",https://www.ndtv.com/delhi-news/delhi-civic-polls-2020-bjp-announces-names-of-mayor-deputy-mayor-candidates-for-3-municipal-corporation-elections-2247903,"BJP Announces Candidates For Mayor, Deputy For Municipal Elections In Delhi","The BJP's candidates are likely set to sail through easily in the elections, as the party has majority in the House of all the three civic bodies."
10,"India News | Written by Arvind Gunasekar | Wednesday June 17, 2020",https://www.ndtv.com/india-news/cbi-files-rs-67-crore-bank-fraud-case-against-bjp-leader-four-others-2247598,"CBI Files Rs 67 Crore Bank Fraud Case Against BJP Leader, Four Others",The Central Bureau of Investigation (CBI) has registered a case of bank fraud against Bharatiya Janata Party leader Mohit Kamboj alias Mohit Bharatiya and four others for allegedly defrauding the state-run Bank of India to the tune of Rs. 67 crore.
11,"India News | Press Trust of India | Wednesday June 17, 2020",https://www.ndtv.com/india-news/indias-borders-will-remain-intact-under-pm-modi-jp-nadda-on-ladakh-face-off-2247380,India's Borders Will Remain Intact Under PM Modi: JP Nadda On Ladakh Face-Off,BJP president JP Nadda on Tuesday asserted that the borders of India will remain intact under the leadership of Prime Minister Narendra Modi.
12,"India News | Press Trust of India | Wednesday June 17, 2020",https://www.ndtv.com/india-news/tripura-bjp-expels-3-leaders-showcauses-2-for-anti-party-activities-2247364,"Tripura BJP Expels 3 Leaders For ""Anti-Party Activities""","The ruling BJP in Tripura has expelled three of its leaders for six years and showcaused two others for breach of discipline and anti-party activities, the party sources said on Tuesday."
13,"India News | ANI | Tuesday June 16, 2020",https://www.ndtv.com/india-news/rajya-sabha-polls-rajasthan-bjp-mlas-to-be-shifted-to-hotel-for-workshop-2247175,"Rajya Sabha Polls: Rajasthan BJP MLAs To Be Shifted To Hotel For ""Workshop""","Rajasthan BJP President Satish Poonia on Tuesday said MLAs will be shifted to a hotel in Jaipur for a ""two-day workshop"" ahead of voting for Rajya Sabha polls."
14,"India News | Reported by Sunil Prabhu, Edited by Deepshika Ghosh | Tuesday June 16, 2020",https://www.ndtv.com/india-news/rahul-gandhi-attack-on-covid-mortality-rate-gujarat-model-exposed-2246900,"""Gujarat Model Exposed"": Rahul Gandhi's Attack On COVID-19 Mortality Rate","Rahul Gandhi, in his tweet today targeting the ruling BJP, said the ""Gujarat Model"" has been exposed with the state recording the highest rate of coronavirus deaths in the country, almost double the national average."
0,"India News | Press Trust of India | Tuesday June 16, 2020",https://www.ndtv.com/india-news/fearing-defeat-up-bjp-leaders-trying-to-make-money-fast-akhilesh-yadav-2246814,"Fearing Defeat, UP BJP Leaders Trying To Make Money Fast: Akhilesh Yadav","Samajwadi Party chief Akhilesh Yadav on Monday said corruption has become a ""domestic industry"" in Uttar Pradesh and alleged that BJP leaders are trying to make as much money as they can, knowing that they will not return to power."
1,"India News | Press Trust of India | Monday June 15, 2020",https://www.ndtv.com/india-news/fearing-defeat-up-bjp-leaders-trying-to-make-money-fast-akhilesh-yadav-2246809,"Fearing Defeat, UP BJP Leaders Trying To Make Money Fast: Akhilesh Yadav","Samajwadi Party chief Akhilesh Yadav on Monday said corruption has become a ""domestic industry"" in Uttar Pradesh and alleged that BJP leaders are trying to make as much money as they can, knowing that they will not return to power."
2,"India News | Press Trust of India | Monday June 15, 2020",https://www.ndtv.com/india-news/maharashtra-hiding-950-covid-19-deaths-from-mumbai-devendra-fadnavis-2246780,Maharashtra Hiding 950 COVID-19 Deaths From Mumbai: Devendra Fadnavis,"The Maharashtra government has not reported as many as 950 COVID-19 deaths from Mumbai, which amounts to violation of the ICMR guidelines, senior BJP leader Devendra Fadnavis alleged on Monday."
3,"India News | Press Trust of India | Monday June 15, 2020",https://www.ndtv.com/india-news/rahul-gandhi-on-fuel-prices-poor-pay-for-gifts-crony-capitalists-get-2246765,"""Poor Pay For Gifts Crony Capitalists Get"": Rahul Gandhi On Fuel Prices","Congress leader Rahul Gandhi on Monday targeted the government over the increase in petrol and diesel prices, saying the middle class and the poor pay for the ""gifts crony capitalists get""."
4,"India News | Written by Anurag Dwary | Monday June 15, 2020",https://www.ndtv.com/india-news/trouble-for-digvijaya-singh-for-tweeting-edited-shivraj-chouhan-video-2246559,"Trouble For Digvijaya Singh For Tweeting ""Edited"" Shivraj Chouhan Video","Senior Congress leader Digvijaya Singh has tweeted a tampered video of Shivraj Singh Chouhan, the BJP has alleged, in which the Chief Minister is heard promoting consumption of liquor. A police case has been lodged against the Congress leader following a complaint by the BJP."
5,"India News | Edited by Anindita Sanyal | Sunday June 14, 2020",https://www.ndtv.com/india-news/nitin-gadkari-says-india-does-not-want-land-of-china-or-pakistan-2246204,India Does Not Want Land Of China Or Pakistan: Nitin Gadkari,"Union Minister Nitin Gadkari today said India is not interested expansionism, in land ""either from Pakistan or China"". The country only wants ""peace and amity"", he said at the BJP's virtual ''Jan Samvad'' rally in Gujarat, amid a face-off with China over its transgression in Ladakh."
6,"India News | Reported by Anurag Dwary, Edited by Nandini Gupta | Tuesday June 16, 2020",https://www.ndtv.com/india-news/bjp-leader-arrested-for-supplying-tractor-to-maoists-in-chhattisgarh-2246174,Chhattisgarh BJP Leader Arrested For Allegedly Giving Tractors To Maoists,"Bharatiya Janata Party's district unit vice-president Jagat Pujari and one other person were arrested for allegedly supplying tractors to Maoists in Chhattishgarh. According to the police, Pujari has been involved in facilitating supply of goods and other items to Maoists for at least a decade."
7,"India News | Reported By Anurag Dwary, Edited By Swati Bhasin | Sunday June 14, 2020",https://www.ndtv.com/india-news/on-camera-madhya-pradesh-minister-govind-singh-rajput-violates-social-distancing-2246079,"On Camera, Madhya Pradesh Minister Violates Social Distancing",BJP leader Govind Singh Rajput - a minister in the Madhya Pradesh cabinet - has courted controversy after he was caught on camera violating social distancing norms amid spike in the corovirus cases in the state.
8,"India News | ANI | Sunday June 14, 2020",https://www.ndtv.com/india-news/rajnath-singh-virutal-rally-for-jammu-and-kashmir-jan-samvad-today-2246007,"Rajnath Singh To Hold ""Jammu and Kashmir Jan Samvad"" Rally Today","Defence Minister and senior BJP leader Rajnath Singh will hold ""Jammu and Kashmir Jan Samvad rally"" via video conferencing today."
9,"India News | Press Trust of India | Sunday June 14, 2020",https://www.ndtv.com/india-news/avinash-pande-confident-congress-will-win-rajasthan-rajya-sabha-seats-2245933,"''Confident"" Congress Will Win Rajasthan Rajya Sabha Seats: Avinash Pande","The Congress is ""confident of winning"" in the two Rajya Sabha seats from Rajasthan, its leader Avinash Pande asserted on Saturday and said the BJP will face a befitting defeat in ""this blatant attempt to throttle democracy""."
10,"India News | Press Trust of India | Sunday June 14, 2020",https://www.ndtv.com/india-news/coronavirus-anurag-thakur-tells-bjp-workers-to-remain-vigilant-against-covid-19-2245930,Anurag Thakur Tells BJP Workers To Remain Vigilant Against COVID-19,Union minister Anurag Thakur on Saturday urged BJP workers to remain vigilant against COVID-19 and tell people how the central and the state governments both were tackling the pandemic.
11,"India News | Press Trust of India | Sunday June 14, 2020",https://www.ndtv.com/india-news/devendra-fadnavis-uddhav-thackeray-discuss-cyclone-nisarga-relief-work-in-maharashtra-2245916,"Devendra Fadnavis, Uddhav Thackeray Discuss Cyclone Nisarga Relief Work In Maharashtra",Senior BJP leader Devendra Fadnavis on Saturday met Maharashtra Chief Minister Uddhav Thackeray and discussed the situation in the aftermath of cyclone ''Nisarga''.
12,"Delhi News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/delhi-news/delhi-housing-society-converts-recreation-centre-into-quarantine-facility-2245906,Delhi Housing Society Converts Recreation Centre Into Quarantine Facility,"In a unique initiative, residents of New Saraswati CGHS housing society in Rohini have converted a recreation centre into a six-bed quarantine facility in view of the rising number of coronavirus cases in the city."
13,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/west-bengal-governor-jagdeep-dhankar-a-spokesperson-of-bjp-trinamool-congress-2245904,West Bengal Governor A Spokesperson Of BJP: Trinamool Congress,"Continuing the duel between the TMC and West Bengal Governor Jagdeep Dhankar, party leader Derek O'Brien on Saturday accused the latter of being a ""spokesperson"" for the BJP."
14,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/rajasthan-congress-tapping-phone-calls-of-opposition-over-poaching-allegation-bjps-rajendra-rathore-2245808,"Congress ""Tapping Phone Calls"" Of Opposition In Rajasthan: BJP Leader",Deputy Leader of Opposition in Rajasthan assembly Rajendra Rathore alleged that the state government is tapping the phone calls of opposition members under the garb of a probe into the alleged poaching of MLAs.
0,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/centre-burdening-common-man-with-high-taxes-on-petrol-diesel-congress-2245758,"Centre Burdening Common Man With High Taxes On Petrol, Diesel: Congress",The Congress on Saturday accused the BJP-led government of burdening the common man with high taxes on petrol and diesel and earning Rs 2.5 lakh crore since March 5.
1,"Cities | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/cities/former-bjp-mla-charged-for-event-where-people-snatched-ration-packets-2245732,Former BJP MLA Charged For Event Where People Snatched Ration Packets,"A case was registered against former BJP MLA Sudarshan Gupta after a programme to distribute ration on the occasion of Union agriculture minister Narendra Singh Tomar's birthday in Madhya Pradesh's Indore city led to chaos and looting, police said on Saturday."
2,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/congress-unable-to-see-indias-dna-of-tolerance-and-harmony-mukhtar-abbas-naqvi-2245731,Congress Unable To See India's DNA Of Tolerance And Harmony: Mukhtar Abbas Naqvi,"Accusing the Congress of ""defaming"" the country, BJP leader and Union minister Mukhtar Abbas Naqvi said on Saturday the opposition party remains ""fixed in feudal family photo frame"" and is unable to realise that India''s DNA is full of tolerance and harmony."
3,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/rjd-leader-tejashwi-yadav-nitish-kumar-and-bjp-must-concentrate-on-real-issues-2245522,"Nitish Kumar And BJP Must Concentrate On ""Real Issues"": Tejashwi Yadav","RJD leader Tejashwi Yadav on Friday slammed the BJP and Bihar Chief Minister Nitish Kumar for ""personal attacks"" on him, asking them to focus instead on real issues like ""unemployment, law & order and migration""."
4,"India News | ANI | Saturday June 13, 2020",https://www.ndtv.com/india-news/rajyavardhan-rathore-congress-is-unable-to-handle-government-in-rajasthan-2245511,Congress Is Unable To Handle Government In Rajasthan: Rajyavardhan Rathore,"Former union minister and BJP leader Rajyavardhan Rathore on Friday said if the Ashok Gehlot-led Congress government in Rajasthan wants to save its MLAs, the party has to serve people of the state and resolve their issues."
5,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/congress-accuses-bjp-of-corrupt-elector-practices-approaches-election-commission-2245490,"Congress Accuses BJP Of Corrupt Electoral Practices, Approaches Poll Body","Ahead of the June 19 Rajya Sabha elections, the Congress on Friday accused the BJP of indulging in corrupt electoral practices and petitioned the Election Commission demanding action."
6,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/bjp-centre-committed-to-reservation-jp-nadda-day-after-supreme-court-remark-2245478,"BJP, Centre Committed To Reservation: JP Nadda Day After Supreme Court Remark","BJP President JP Nadda asserted on Friday that his party and the government led by Prime Minister Narendra Modi are committed to reservation, a day after the Supreme Court said quota is not a fundamental right."
7,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/rajasthan-bjp-chief-satish-poonia-says-no-poaching-blames-ashok-gehlot-for-political-drama-2245462,"Rajasthan BJP Says No ""Poaching"", Blames Ashok Gehlot For Political Drama",Rajasthan BJP president Satish Poonia on Friday rehected allegations that his party is trying to poach Congress MLAs in the state and said the 'political drama' was the creation of Chief Minister Ashok Gehlot who had differences with his deputy Sachin Pilot.
8,"Karnataka News | Written by Maya Sharma | Saturday June 13, 2020",https://www.ndtv.com/karnataka-news/karnataka-rajya-sabha-election-rs-polls-with-hd-deve-gowda-others-elected-unopposed-2245433,"With HD Deve Gowda, Others, Karnataka Fills 4 Rajya Sabha Seats Unopposed","The four candidates for the Rajya Sabha from Karnataka were declared elected unopposed on Friday. The state's ruling party, the BJP are sending two new MPs to parliament - the relatively unknown Eranna Kadadi and Ashok Gasti while former Prime Minister HD Deve Gowda will be heading back to parliament backed by his party, the Janata Dal Secular."
9,"India News | ANI | Friday June 12, 2020",https://www.ndtv.com/india-news/rajya-sabha-elections-2020-congress-tells-bjp-rajasthan-mlas-will-defeat-your-conspiracies-in-polls-2245429,Rajasthan MLAs Will Defeat BJP Conspiracies In Rajya Sabha Polls: Congress,"Congress leader Randeep Singh Surjewala on Friday slammed the BJP and said that the people of Rajasthan and the legislators in the state will give the party a ""befitting reply"" in the forthcoming Rajya Sabha elections."
10,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/bjp-candidate-nabam-rebia-elected-unopposed-to-arunachal-pradesh-rajya-sabha-seat-2245419,BJP Candidate Elected Unopposed To Arunachal Pradesh Rajya Sabha Seat,"BJP nominee Nabam Rebia won the lone Rajya Sabha seat in Arunachal Pradesh today in the absence of any contestants, an official of the state election office said."
11,"India News | Press Trust of India | Saturday June 13, 2020",https://www.ndtv.com/india-news/congress-leader-bhupinder-singh-hooda-questions-haryanas-move-to-appoint-kisan-mitras-2245396,"Congress Leader Questions Haryana's Move to Appoint ""Kisan Mitras""","Senior Congress leader Bhupinder Singh Hooda today questioned the Haryana government's decision to appoint 17,000 ""Kisan Mitras"" to assist peasants in financial management and agricultural practices, and said the BJP dispensation should first become a friend of farmers."
12,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/he-has-parallel-information-system-on-china-bjps-dig-at-rahul-gandhi-2245314,"He Has ""Parallel Information System"" On China: BJP's Dig At Rahul Gandhi",The BJP today shared an old tweet of Rahul Gandhi on his meeting with the then Chinese envoy to take a swipe at the Congress leader over his call to Prime Minister Narendra Modi to share in public details of the ongoing boundary row with China.
13,"Delhi News | Edited by Divyanshu Dutta Roy | Friday June 12, 2020",https://www.ndtv.com/delhi-news/coronavirus-gautam-gambhir-slams-arvind-kejriwal-over-covid-19-spike-beware-delh-2245263,"""Beware Delhi"": Gautam Gambhir Slams Arvind Kejriwal Over COVID-19 Spike","BJP MP Gautam Gambhir on Friday lashed out at the Aam Aadmi Party government in Delhi over the coronavirus situation in the capital, saying that Chief Minister Arvind Kejriwal is more interested in passing the buck than taking steps to arrest the alarming surge in cases."
14,"India News | Press Trust of India | Friday June 12, 2020",https://www.ndtv.com/india-news/bjp-mp-bhagwat-karad-says-maharashtra-government-trying-to-hide-extent-of-covid-19-outbreak-2245246,Maharashtra Government Trying To Hide Extent Of COVID-19 Outbreak: BJP MP,BJP Rajya Sabha MP Dr Bhagwat Karad on Friday alleged that the Maharashtra government was trying to hide the real extent of COVID-19 spread in Aurangabad by reducing the amount of testing done in the district.
0,"India News | Reported by Harsha Kumari Singh, Edited by Deepshikha Ghosh | Friday June 12, 2020",https://www.ndtv.com/india-news/pm-narendra-modi-amit-shah-destroying-democracy-ashok-gehlot-as-congress-alleges-horse-trading-in-rajasthan-2245086,"""Do You Have Numbers?"" Congress Says BJP ""Buying-Selling"" In Rajasthan","Democracy is being murdered by Prime Minister Narendra Modi and Amit Shah at a time the country is fighting coronavirus, Rajasthan Chief Minister Ashok Gehlot said today, alleging attempts to topple his government by the BJP."
1,"Opinion | Swati Chaturvedi | Friday June 12, 2020",https://www.ndtv.com/opinion/resort-hideaway-not-required-says-pilot-in-diss-of-gehlot-2244993,"Resort Hideaway Not Required, Says Pilot Dissing Gehlot","The BJP plus allies need about 30 more seats to move into a majority in the Upper House. 18 seats get decided on June 19. Little wonder that there's so much ""give-and-take"" doing the rounds right now."
